"STATION","NAME","DATE","PRCP","SNWD","TAVG","TMAX","TMIN"
"UKM00003772","HEATHROW, UK","1953-09-17",,,"56",,
"UKM00003772","HEATHROW, UK","1953-09-18",,,"58",,
"UKM00003772","HEATHROW, UK","1953-09-19",,,"56",,
"UKM00003772","HEATHROW, UK","1953-09-20",,,"59",,
"UKM00003772","HEATHROW, UK","1953-09-21",,,"58",,
"UKM00003772","HEATHROW, UK","1953-09-22","0.05",,"56",,
"UKM00003772","HEATHROW, UK","1953-09-23",,,"54",,
"UKM00003772","HEATHROW, UK","1953-09-24",,,"55",,
"UKM00003772","HEATHROW, UK","1953-09-25",,,"55",,
"UKM00003772","HEATHROW, UK","1953-09-26",,,"56",,
"UKM00003772","HEATHROW, UK","1953-09-27",,,"53",,
"UKM00003772","HEATHROW, UK","1953-09-28",,,"53",,
"UKM00003772","HEATHROW, UK","1953-09-29",,,"53",,
"UKM00003772","HEATHROW, UK","1953-09-30",,,"60",,
"UKM00003772","HEATHROW, UK","1953-10-01",,,"62",,
"UKM00003772","HEATHROW, UK","1953-10-02",,,"57",,
"UKM00003772","HEATHROW, UK","1953-10-03",,,"55",,
"UKM00003772","HEATHROW, UK","1953-10-04",,,"53",,
"UKM00003772","HEATHROW, UK","1953-10-05",,,"48",,
"UKM00003772","HEATHROW, UK","1953-10-06",,,"48",,
"UKM00003772","HEATHROW, UK","1953-10-07",,,"50",,
"UKM00003772","HEATHROW, UK","1953-10-08",,,"51",,
"UKM00003772","HEATHROW, UK","1953-10-09",,,"48",,
"UKM00003772","HEATHROW, UK","1953-10-10",,,"48",,
"UKM00003772","HEATHROW, UK","1953-10-11",,,"50",,
"UKM00003772","HEATHROW, UK","1953-10-12",,,"53",,
"UKM00003772","HEATHROW, UK","1953-10-13",,,"57",,
"UKM00003772","HEATHROW, UK","1953-10-14",,,"50",,
"UKM00003772","HEATHROW, UK","1953-10-15",,,"50",,
"UKM00003772","HEATHROW, UK","1953-10-16",,,"51",,
"UKM00003772","HEATHROW, UK","1953-10-17",,,"51",,
"UKM00003772","HEATHROW, UK","1953-10-18",,,"52",,
"UKM00003772","HEATHROW, UK","1953-10-19",,,"53",,
"UKM00003772","HEATHROW, UK","1953-10-20",,,"52",,
"UKM00003772","HEATHROW, UK","1953-10-21",,,"54",,
"UKM00003772","HEATHROW, UK","1953-10-22",,,"54",,
"UKM00003772","HEATHROW, UK","1953-10-23",,,"54",,
"UKM00003772","HEATHROW, UK","1953-10-24",,,"52",,
"UKM00003772","HEATHROW, UK","1953-10-25",,,"55",,
"UKM00003772","HEATHROW, UK","1953-10-26",,,"52",,
"UKM00003772","HEATHROW, UK","1953-10-27",,,"51",,
"UKM00003772","HEATHROW, UK","1953-10-28",,,"47",,
"UKM00003772","HEATHROW, UK","1953-10-29",,,"46",,
"UKM00003772","HEATHROW, UK","1953-10-30",,,"45",,
"UKM00003772","HEATHROW, UK","1953-10-31",,,"45",,
"UKM00003772","HEATHROW, UK","1953-11-01","0.18",,"52",,
"UKM00003772","HEATHROW, UK","1953-11-02",,,"45",,
"UKM00003772","HEATHROW, UK","1953-11-03",,,"42",,
"UKM00003772","HEATHROW, UK","1953-11-04",,,"47",,
"UKM00003772","HEATHROW, UK","1953-11-05",,,"40",,
"UKM00003772","HEATHROW, UK","1953-11-06",,,"42",,
"UKM00003772","HEATHROW, UK","1953-11-07",,,"50",,
"UKM00003772","HEATHROW, UK","1953-11-08",,,"51",,
"UKM00003772","HEATHROW, UK","1953-11-09","0.05",,"51",,
"UKM00003772","HEATHROW, UK","1953-11-10",,,"44",,
"UKM00003772","HEATHROW, UK","1953-11-11",,,"49",,
"UKM00003772","HEATHROW, UK","1953-11-12",,,"52",,
"UKM00003772","HEATHROW, UK","1953-11-13",,,"54",,
"UKM00003772","HEATHROW, UK","1953-11-14",,,"53",,
"UKM00003772","HEATHROW, UK","1953-11-15",,,"53",,
"UKM00003772","HEATHROW, UK","1953-11-16",,,"49",,
"UKM00003772","HEATHROW, UK","1953-11-17",,,"44",,
"UKM00003772","HEATHROW, UK","1953-11-18",,,"47",,
"UKM00003772","HEATHROW, UK","1953-11-19",,,"45",,
"UKM00003772","HEATHROW, UK","1953-11-20",,,"41",,
"UKM00003772","HEATHROW, UK","1953-11-21",,,"45",,
"UKM00003772","HEATHROW, UK","1953-11-22",,,"43",,
"UKM00003772","HEATHROW, UK","1953-11-23",,,"43",,
"UKM00003772","HEATHROW, UK","1953-11-24",,,"45",,
"UKM00003772","HEATHROW, UK","1953-11-25",,,"44",,
"UKM00003772","HEATHROW, UK","1953-11-26",,,"47",,
"UKM00003772","HEATHROW, UK","1953-11-27",,,"52",,
"UKM00003772","HEATHROW, UK","1953-11-28",,,"52",,
"UKM00003772","HEATHROW, UK","1953-11-29",,,"48",,
"UKM00003772","HEATHROW, UK","1953-11-30",,,"51",,
"UKM00003772","HEATHROW, UK","1953-12-01",,,"43",,
"UKM00003772","HEATHROW, UK","1953-12-02",,,"51",,
"UKM00003772","HEATHROW, UK","1953-12-03",,,"54",,
"UKM00003772","HEATHROW, UK","1953-12-04",,,"54",,
"UKM00003772","HEATHROW, UK","1953-12-05","0.05",,"52",,
"UKM00003772","HEATHROW, UK","1953-12-06",,,"51",,
"UKM00003772","HEATHROW, UK","1953-12-07",,,"49",,
"UKM00003772","HEATHROW, UK","1953-12-08",,,"47",,
"UKM00003772","HEATHROW, UK","1953-12-09",,,"45",,
"UKM00003772","HEATHROW, UK","1953-12-10",,,"44",,
"UKM00003772","HEATHROW, UK","1953-12-11",,,"50",,
"UKM00003772","HEATHROW, UK","1953-12-12",,,"49",,
"UKM00003772","HEATHROW, UK","1953-12-13",,,"50",,
"UKM00003772","HEATHROW, UK","1953-12-14",,,"51",,
"UKM00003772","HEATHROW, UK","1953-12-15",,,"46",,
"UKM00003772","HEATHROW, UK","1953-12-16",,,"51",,
"UKM00003772","HEATHROW, UK","1953-12-17",,,"47",,
"UKM00003772","HEATHROW, UK","1953-12-18","0.05",,"43",,
"UKM00003772","HEATHROW, UK","1953-12-19",,,"44",,
"UKM00003772","HEATHROW, UK","1953-12-20",,,"42",,
"UKM00003772","HEATHROW, UK","1953-12-21",,,"37",,
"UKM00003772","HEATHROW, UK","1953-12-22",,,"49",,
"UKM00003772","HEATHROW, UK","1953-12-23",,,"43",,
"UKM00003772","HEATHROW, UK","1953-12-24",,,"44",,
"UKM00003772","HEATHROW, UK","1953-12-25",,,"42",,
"UKM00003772","HEATHROW, UK","1953-12-26",,,"39",,
"UKM00003772","HEATHROW, UK","1953-12-27",,,"42",,
"UKM00003772","HEATHROW, UK","1953-12-28",,,"41",,
"UKM00003772","HEATHROW, UK","1953-12-29",,,"41",,
"UKM00003772","HEATHROW, UK","1953-12-30","0.05",,"38",,
"UKM00003772","HEATHROW, UK","1953-12-31",,,"39",,
"UKM00003772","HEATHROW, UK","1954-01-01",,,"36",,
"UKM00003772","HEATHROW, UK","1954-01-02",,,"37",,
"UKM00003772","HEATHROW, UK","1954-01-03",,,"40",,
"UKM00003772","HEATHROW, UK","1954-01-04",,,"38",,
"UKM00003772","HEATHROW, UK","1954-01-05",,,"35",,
"UKM00003772","HEATHROW, UK","1954-01-06",,,"33",,
"UKM00003772","HEATHROW, UK","1954-01-07",,,"33",,
"UKM00003772","HEATHROW, UK","1954-01-08",,,"32",,
"UKM00003772","HEATHROW, UK","1954-01-09",,,"39",,
"UKM00003772","HEATHROW, UK","1954-01-10",,,"42",,
"UKM00003772","HEATHROW, UK","1954-01-11",,,"42",,
"UKM00003772","HEATHROW, UK","1954-01-12",,,"42",,
"UKM00003772","HEATHROW, UK","1954-01-13",,,"43",,
"UKM00003772","HEATHROW, UK","1954-01-14",,,"41",,
"UKM00003772","HEATHROW, UK","1954-01-15",,,"51",,
"UKM00003772","HEATHROW, UK","1954-01-16",,,"44",,
"UKM00003772","HEATHROW, UK","1954-01-17",,,"40",,
"UKM00003772","HEATHROW, UK","1954-01-18",,,"35",,
"UKM00003772","HEATHROW, UK","1954-01-19",,,"46",,
"UKM00003772","HEATHROW, UK","1954-01-20",,,"53",,
"UKM00003772","HEATHROW, UK","1954-01-21","0.05",,"49",,
"UKM00003772","HEATHROW, UK","1954-01-22",,,"41",,
"UKM00003772","HEATHROW, UK","1954-01-23",,,"35",,
"UKM00003772","HEATHROW, UK","1954-01-24",,,"32",,
"UKM00003772","HEATHROW, UK","1954-01-25",,,"32",,
"UKM00003772","HEATHROW, UK","1954-01-26",,,"33",,
"UKM00003772","HEATHROW, UK","1954-01-27",,,"29",,
"UKM00003772","HEATHROW, UK","1954-01-28",,,"24",,
"UKM00003772","HEATHROW, UK","1954-01-29",,,"32",,
"UKM00003772","HEATHROW, UK","1954-01-30",,,"29",,
"UKM00003772","HEATHROW, UK","1954-01-31",,,"25",,
"UKM00003772","HEATHROW, UK","1954-02-01",,,"23",,
"UKM00003772","HEATHROW, UK","1954-02-02",,,"26",,
"UKM00003772","HEATHROW, UK","1954-02-03",,,"29",,
"UKM00003772","HEATHROW, UK","1954-02-04",,,"29",,
"UKM00003772","HEATHROW, UK","1954-02-05",,,"30",,
"UKM00003772","HEATHROW, UK","1954-02-06",,,"25",,
"UKM00003772","HEATHROW, UK","1954-02-07",,,"33",,
"UKM00003772","HEATHROW, UK","1954-02-08",,,"35",,
"UKM00003772","HEATHROW, UK","1954-02-09",,,"35",,
"UKM00003772","HEATHROW, UK","1954-02-10",,,"42",,
"UKM00003772","HEATHROW, UK","1954-02-11",,,"41",,
"UKM00003772","HEATHROW, UK","1954-02-12",,,"39",,
"UKM00003772","HEATHROW, UK","1954-02-13",,,"45",,
"UKM00003772","HEATHROW, UK","1954-02-14",,,"43",,
"UKM00003772","HEATHROW, UK","1954-02-15",,,"40",,
"UKM00003772","HEATHROW, UK","1954-02-16",,,"37",,
"UKM00003772","HEATHROW, UK","1954-02-17",,,"37",,
"UKM00003772","HEATHROW, UK","1954-02-18","0.04",,"43",,
"UKM00003772","HEATHROW, UK","1954-02-19","0.09",,"43",,
"UKM00003772","HEATHROW, UK","1954-02-20",,,"41",,
"UKM00003772","HEATHROW, UK","1954-02-21",,,"40",,
"UKM00003772","HEATHROW, UK","1954-02-22",,,"47",,
"UKM00003772","HEATHROW, UK","1954-02-23",,,"47",,
"UKM00003772","HEATHROW, UK","1954-02-24",,,"43",,
"UKM00003772","HEATHROW, UK","1954-02-25","0.05",,"44",,
"UKM00003772","HEATHROW, UK","1954-02-26",,,"42",,
"UKM00003772","HEATHROW, UK","1954-02-27",,,"40",,
"UKM00003772","HEATHROW, UK","1954-02-28",,,"37",,
"UKM00003772","HEATHROW, UK","1954-03-01",,,"33",,
"UKM00003772","HEATHROW, UK","1954-03-02",,,"32",,
"UKM00003772","HEATHROW, UK","1954-03-03","0.14",,"40",,
"UKM00003772","HEATHROW, UK","1954-03-04","0.06",,"37",,
"UKM00003772","HEATHROW, UK","1954-03-05",,,"39",,
"UKM00003772","HEATHROW, UK","1954-03-06",,,"42",,
"UKM00003772","HEATHROW, UK","1954-03-07",,,"45",,
"UKM00003772","HEATHROW, UK","1954-03-08",,,"42",,
"UKM00003772","HEATHROW, UK","1954-03-09",,,"47",,
"UKM00003772","HEATHROW, UK","1954-03-10",,,"49",,
"UKM00003772","HEATHROW, UK","1954-03-11",,,"50",,
"UKM00003772","HEATHROW, UK","1954-03-12",,,"47",,
"UKM00003772","HEATHROW, UK","1954-03-13",,,"38",,
"UKM00003772","HEATHROW, UK","1954-03-14",,,"40",,
"UKM00003772","HEATHROW, UK","1954-03-15",,,"38",,
"UKM00003772","HEATHROW, UK","1954-03-16",,,"38",,
"UKM00003772","HEATHROW, UK","1954-03-17",,,"41",,
"UKM00003772","HEATHROW, UK","1954-03-18",,,"40",,
"UKM00003772","HEATHROW, UK","1954-03-19",,,"47",,
"UKM00003772","HEATHROW, UK","1954-03-20",,,"48",,
"UKM00003772","HEATHROW, UK","1954-03-21",,,"49",,
"UKM00003772","HEATHROW, UK","1954-03-22",,,"51",,
"UKM00003772","HEATHROW, UK","1954-03-23",,,"50",,
"UKM00003772","HEATHROW, UK","1954-03-24",,,"46",,
"UKM00003772","HEATHROW, UK","1954-03-25",,,"47",,
"UKM00003772","HEATHROW, UK","1954-03-26",,,"48",,
"UKM00003772","HEATHROW, UK","1954-03-27",,,"45",,
"UKM00003772","HEATHROW, UK","1954-03-28",,,"46",,
"UKM00003772","HEATHROW, UK","1954-03-29",,,"46",,
"UKM00003772","HEATHROW, UK","1954-03-30",,,"50",,
"UKM00003772","HEATHROW, UK","1954-03-31","0.05",,"46",,
"UKM00003772","HEATHROW, UK","1954-04-01",,,"44",,
"UKM00003772","HEATHROW, UK","1954-04-02","0.05",,"51",,
"UKM00003772","HEATHROW, UK","1954-04-03",,,"53",,
"UKM00003772","HEATHROW, UK","1954-04-04",,,"50",,
"UKM00003772","HEATHROW, UK","1954-04-05",,,"40",,
"UKM00003772","HEATHROW, UK","1954-04-06",,,"40",,
"UKM00003772","HEATHROW, UK","1954-04-07",,,"42",,
"UKM00003772","HEATHROW, UK","1954-04-08",,,"45",,
"UKM00003772","HEATHROW, UK","1954-04-09",,,"46",,
"UKM00003772","HEATHROW, UK","1954-04-10",,,"47",,
"UKM00003772","HEATHROW, UK","1954-04-11",,,"45",,
"UKM00003772","HEATHROW, UK","1954-04-12",,,"48",,
"UKM00003772","HEATHROW, UK","1954-04-13",,,"46",,
"UKM00003772","HEATHROW, UK","1954-04-14",,,"49",,
"UKM00003772","HEATHROW, UK","1954-04-15",,,"51",,
"UKM00003772","HEATHROW, UK","1954-04-16",,,"46",,
"UKM00003772","HEATHROW, UK","1954-04-17",,,"44",,
"UKM00003772","HEATHROW, UK","1954-04-18",,,"46",,
"UKM00003772","HEATHROW, UK","1954-04-19",,,"45",,
"UKM00003772","HEATHROW, UK","1954-04-20",,,"44",,
"UKM00003772","HEATHROW, UK","1954-04-21",,,"46",,
"UKM00003772","HEATHROW, UK","1954-04-22",,,"44",,
"UKM00003772","HEATHROW, UK","1954-04-23",,,"43",,
"UKM00003772","HEATHROW, UK","1954-04-24",,,"46",,
"UKM00003772","HEATHROW, UK","1954-04-25",,,"46",,
"UKM00003772","HEATHROW, UK","1954-04-26",,,"48",,
"UKM00003772","HEATHROW, UK","1954-04-27",,,"46",,
"UKM00003772","HEATHROW, UK","1954-04-28",,,"45",,
"UKM00003772","HEATHROW, UK","1954-04-29",,,"48",,
"UKM00003772","HEATHROW, UK","1954-04-30",,,"51",,
"UKM00003772","HEATHROW, UK","1954-05-01",,,"50",,
"UKM00003772","HEATHROW, UK","1954-05-02","0.14",,"42",,
"UKM00003772","HEATHROW, UK","1954-05-03","0.04",,"44",,
"UKM00003772","HEATHROW, UK","1954-05-04",,,"47",,
"UKM00003772","HEATHROW, UK","1954-05-05",,,"47",,
"UKM00003772","HEATHROW, UK","1954-05-06",,,"48",,
"UKM00003772","HEATHROW, UK","1954-05-07",,,"47",,
"UKM00003772","HEATHROW, UK","1954-05-08",,,"51",,
"UKM00003772","HEATHROW, UK","1954-05-09",,,"57",,
"UKM00003772","HEATHROW, UK","1954-05-10",,,"63",,
"UKM00003772","HEATHROW, UK","1954-05-11",,,"63",,
"UKM00003772","HEATHROW, UK","1954-05-12",,,"64",,
"UKM00003772","HEATHROW, UK","1954-05-13",,,"65",,
"UKM00003772","HEATHROW, UK","1954-05-14","0.05",,"58",,
"UKM00003772","HEATHROW, UK","1954-05-15",,,"52",,
"UKM00003772","HEATHROW, UK","1954-05-16",,,"49",,
"UKM00003772","HEATHROW, UK","1954-05-17",,,"49",,
"UKM00003772","HEATHROW, UK","1954-05-18",,,"48",,
"UKM00003772","HEATHROW, UK","1954-05-19",,,"50",,
"UKM00003772","HEATHROW, UK","1954-05-20",,,"53",,
"UKM00003772","HEATHROW, UK","1954-05-21",,,"49",,
"UKM00003772","HEATHROW, UK","1954-05-22",,,"48",,
"UKM00003772","HEATHROW, UK","1954-05-23",,,"48",,
"UKM00003772","HEATHROW, UK","1954-05-24",,,"52",,
"UKM00003772","HEATHROW, UK","1954-05-25",,,"59",,
"UKM00003772","HEATHROW, UK","1954-05-26",,,"63",,
"UKM00003772","HEATHROW, UK","1954-05-27",,,"67",,
"UKM00003772","HEATHROW, UK","1954-05-28",,,"60",,
"UKM00003772","HEATHROW, UK","1954-05-29",,,"54",,
"UKM00003772","HEATHROW, UK","1954-05-30",,,"54",,
"UKM00003772","HEATHROW, UK","1954-05-31",,,"56",,
"UKM00003772","HEATHROW, UK","1954-06-01",,,"51",,
"UKM00003772","HEATHROW, UK","1954-06-02",,,"52",,
"UKM00003772","HEATHROW, UK","1954-06-03",,,"53",,
"UKM00003772","HEATHROW, UK","1954-06-04",,,"61",,
"UKM00003772","HEATHROW, UK","1954-06-05",,,"59",,
"UKM00003772","HEATHROW, UK","1954-06-06",,,"55",,
"UKM00003772","HEATHROW, UK","1954-06-07",,,"55",,
"UKM00003772","HEATHROW, UK","1954-06-08",,,"59",,
"UKM00003772","HEATHROW, UK","1954-06-09",,,"57",,
"UKM00003772","HEATHROW, UK","1954-06-10","0.05",,"57",,
"UKM00003772","HEATHROW, UK","1954-06-11",,,"55",,
"UKM00003772","HEATHROW, UK","1954-06-12",,,"55",,
"UKM00003772","HEATHROW, UK","1954-06-13",,,"53",,
"UKM00003772","HEATHROW, UK","1954-06-14",,,"56",,
"UKM00003772","HEATHROW, UK","1954-06-15",,,"58",,
"UKM00003772","HEATHROW, UK","1954-06-16",,,"60",,
"UKM00003772","HEATHROW, UK","1954-06-17",,,"61",,
"UKM00003772","HEATHROW, UK","1954-06-18",,,"62",,
"UKM00003772","HEATHROW, UK","1954-06-19",,,"61",,
"UKM00003772","HEATHROW, UK","1954-06-20",,,"62",,
"UKM00003772","HEATHROW, UK","1954-06-21",,,"59",,
"UKM00003772","HEATHROW, UK","1954-06-22",,,"63",,
"UKM00003772","HEATHROW, UK","1954-06-23",,,"63",,
"UKM00003772","HEATHROW, UK","1954-06-24",,,"63",,
"UKM00003772","HEATHROW, UK","1954-06-25","0.05",,"58",,
"UKM00003772","HEATHROW, UK","1954-06-26",,,"60",,
"UKM00003772","HEATHROW, UK","1954-06-27",,,"54",,
"UKM00003772","HEATHROW, UK","1954-06-28",,,"54",,
"UKM00003772","HEATHROW, UK","1954-06-29",,,"54",,
"UKM00003772","HEATHROW, UK","1954-06-30",,,"55",,
"UKM00003772","HEATHROW, UK","1954-07-01",,,"57",,
"UKM00003772","HEATHROW, UK","1954-07-02",,,"59",,
"UKM00003772","HEATHROW, UK","1954-07-03",,,"56",,
"UKM00003772","HEATHROW, UK","1954-07-04",,,"54",,
"UKM00003772","HEATHROW, UK","1954-07-05",,,"53",,
"UKM00003772","HEATHROW, UK","1954-07-06",,,"52",,
"UKM00003772","HEATHROW, UK","1954-07-07",,,"55",,
"UKM00003772","HEATHROW, UK","1954-07-08",,,"56",,
"UKM00003772","HEATHROW, UK","1954-07-09",,,"60",,
"UKM00003772","HEATHROW, UK","1954-07-10",,,"61",,
"UKM00003772","HEATHROW, UK","1954-07-11",,,"63",,
"UKM00003772","HEATHROW, UK","1954-07-12",,,"62",,
"UKM00003772","HEATHROW, UK","1954-07-13",,,"61",,
"UKM00003772","HEATHROW, UK","1954-07-14",,,"64",,
"UKM00003772","HEATHROW, UK","1954-07-15",,,"58",,
"UKM00003772","HEATHROW, UK","1954-07-16",,,"59",,
"UKM00003772","HEATHROW, UK","1954-07-17","0.14",,"59",,
"UKM00003772","HEATHROW, UK","1954-07-18",,,"60",,
"UKM00003772","HEATHROW, UK","1954-07-19",,,"62",,
"UKM00003772","HEATHROW, UK","1954-07-20",,,"64",,
"UKM00003772","HEATHROW, UK","1954-07-21",,,"63",,
"UKM00003772","HEATHROW, UK","1954-07-22",,,"57",,
"UKM00003772","HEATHROW, UK","1954-07-23",,,"59",,
"UKM00003772","HEATHROW, UK","1954-07-24",,,"65",,
"UKM00003772","HEATHROW, UK","1954-07-25",,,"61",,
"UKM00003772","HEATHROW, UK","1954-07-26",,,"61",,
"UKM00003772","HEATHROW, UK","1954-07-27",,,"57",,
"UKM00003772","HEATHROW, UK","1954-07-28","0.04",,"57",,
"UKM00003772","HEATHROW, UK","1954-07-29",,,"58",,
"UKM00003772","HEATHROW, UK","1954-07-30",,,"58",,
"UKM00003772","HEATHROW, UK","1954-07-31",,,"58",,
"UKM00003772","HEATHROW, UK","1954-08-01",,,"60",,
"UKM00003772","HEATHROW, UK","1954-08-02",,,"64",,
"UKM00003772","HEATHROW, UK","1954-08-03",,,"66",,
"UKM00003772","HEATHROW, UK","1954-08-04",,,"68",,
"UKM00003772","HEATHROW, UK","1954-08-05",,,"64",,
"UKM00003772","HEATHROW, UK","1954-08-06","0.43",,"60",,
"UKM00003772","HEATHROW, UK","1954-08-07",,,"59",,
"UKM00003772","HEATHROW, UK","1954-08-08",,,"58",,
"UKM00003772","HEATHROW, UK","1954-08-09",,,"56",,
"UKM00003772","HEATHROW, UK","1954-08-10",,,"58",,
"UKM00003772","HEATHROW, UK","1954-08-11",,,"58",,
"UKM00003772","HEATHROW, UK","1954-08-12","0.10",,"60",,
"UKM00003772","HEATHROW, UK","1954-08-13",,,"60",,
"UKM00003772","HEATHROW, UK","1954-08-14",,,"58",,
"UKM00003772","HEATHROW, UK","1954-08-15",,,"58",,
"UKM00003772","HEATHROW, UK","1954-08-16",,,"59",,
"UKM00003772","HEATHROW, UK","1954-08-17",,,"58",,
"UKM00003772","HEATHROW, UK","1954-08-18",,,"59",,
"UKM00003772","HEATHROW, UK","1954-08-19",,,"54",,
"UKM00003772","HEATHROW, UK","1954-08-20",,,"56",,
"UKM00003772","HEATHROW, UK","1954-08-21","0.18",,"56",,
"UKM00003772","HEATHROW, UK","1954-08-22",,,"56",,
"UKM00003772","HEATHROW, UK","1954-08-23",,,"55",,
"UKM00003772","HEATHROW, UK","1954-08-24",,,"56",,
"UKM00003772","HEATHROW, UK","1954-08-25",,,"59",,
"UKM00003772","HEATHROW, UK","1954-08-26",,,"58",,
"UKM00003772","HEATHROW, UK","1954-08-27",,,"61",,
"UKM00003772","HEATHROW, UK","1954-08-28",,,"61",,
"UKM00003772","HEATHROW, UK","1954-08-29",,,"59",,
"UKM00003772","HEATHROW, UK","1954-08-30",,,"62",,
"UKM00003772","HEATHROW, UK","1954-08-31",,,"65",,
"UKM00003772","HEATHROW, UK","1954-09-01",,,"67",,
"UKM00003772","HEATHROW, UK","1954-09-02",,,"64",,
"UKM00003772","HEATHROW, UK","1954-09-03",,,"64",,
"UKM00003772","HEATHROW, UK","1954-09-04",,,"57",,
"UKM00003772","HEATHROW, UK","1954-09-05",,,"54",,
"UKM00003772","HEATHROW, UK","1954-09-06","0.05",,"60",,
"UKM00003772","HEATHROW, UK","1954-09-07",,,"57",,
"UKM00003772","HEATHROW, UK","1954-09-08",,,"60",,
"UKM00003772","HEATHROW, UK","1954-09-09",,,"60",,
"UKM00003772","HEATHROW, UK","1954-09-10",,,"59",,
"UKM00003772","HEATHROW, UK","1954-09-11",,,"58",,
"UKM00003772","HEATHROW, UK","1954-09-12",,,"54",,
"UKM00003772","HEATHROW, UK","1954-09-13",,,"54",,
"UKM00003772","HEATHROW, UK","1954-09-14",,,"53",,
"UKM00003772","HEATHROW, UK","1954-09-15",,,"58",,
"UKM00003772","HEATHROW, UK","1954-09-16",,,"60",,
"UKM00003772","HEATHROW, UK","1954-09-17",,,"55",,
"UKM00003772","HEATHROW, UK","1954-09-18","0.05",,"54",,
"UKM00003772","HEATHROW, UK","1954-09-19",,,"56",,
"UKM00003772","HEATHROW, UK","1954-09-20",,,"54",,
"UKM00003772","HEATHROW, UK","1954-09-21",,,"52",,
"UKM00003772","HEATHROW, UK","1954-09-22",,,"51",,
"UKM00003772","HEATHROW, UK","1954-09-23",,,"50",,
"UKM00003772","HEATHROW, UK","1954-09-24","0.06",,"60",,
"UKM00003772","HEATHROW, UK","1954-09-25",,,"56",,
"UKM00003772","HEATHROW, UK","1954-09-26",,,"56",,
"UKM00003772","HEATHROW, UK","1954-09-27",,,"52",,
"UKM00003772","HEATHROW, UK","1954-09-28",,,"51",,
"UKM00003772","HEATHROW, UK","1954-09-29",,,"47",,
"UKM00003772","HEATHROW, UK","1954-09-30","0.04",,"52",,
"UKM00003772","HEATHROW, UK","1954-10-01",,,"61",,
"UKM00003772","HEATHROW, UK","1954-10-02",,,"61",,
"UKM00003772","HEATHROW, UK","1954-10-03","0.05",,"60",,
"UKM00003772","HEATHROW, UK","1954-10-04",,,"56",,
"UKM00003772","HEATHROW, UK","1954-10-05",,,"59",,
"UKM00003772","HEATHROW, UK","1954-10-06",,,"56",,
"UKM00003772","HEATHROW, UK","1954-10-07",,,"47",,
"UKM00003772","HEATHROW, UK","1954-10-08",,,"47",,
"UKM00003772","HEATHROW, UK","1954-10-09",,,"55",,
"UKM00003772","HEATHROW, UK","1954-10-10",,,"52",,
"UKM00003772","HEATHROW, UK","1954-10-11",,,"48",,
"UKM00003772","HEATHROW, UK","1954-10-12",,,"53",,
"UKM00003772","HEATHROW, UK","1954-10-13",,,"57",,
"UKM00003772","HEATHROW, UK","1954-10-14",,,"57",,
"UKM00003772","HEATHROW, UK","1954-10-15",,,"58",,
"UKM00003772","HEATHROW, UK","1954-10-16",,,"60",,
"UKM00003772","HEATHROW, UK","1954-10-17",,,"61",,
"UKM00003772","HEATHROW, UK","1954-10-18",,,"61",,
"UKM00003772","HEATHROW, UK","1954-10-19",,,"58",,
"UKM00003772","HEATHROW, UK","1954-10-20",,,"51",,
"UKM00003772","HEATHROW, UK","1954-10-21",,,"53",,
"UKM00003772","HEATHROW, UK","1954-10-22",,,"52",,
"UKM00003772","HEATHROW, UK","1954-10-23",,,"52",,
"UKM00003772","HEATHROW, UK","1954-10-24",,,"53",,
"UKM00003772","HEATHROW, UK","1954-10-25",,,"46",,
"UKM00003772","HEATHROW, UK","1954-10-26",,,"41",,
"UKM00003772","HEATHROW, UK","1954-10-27",,,"58",,
"UKM00003772","HEATHROW, UK","1954-10-28",,,"56",,
"UKM00003772","HEATHROW, UK","1954-10-29",,,"57",,
"UKM00003772","HEATHROW, UK","1954-10-30",,,"49",,
"UKM00003772","HEATHROW, UK","1954-10-31",,,"49",,
"UKM00003772","HEATHROW, UK","1954-11-01",,,"52",,
"UKM00003772","HEATHROW, UK","1954-11-02",,,"49",,
"UKM00003772","HEATHROW, UK","1954-11-03",,,"48",,
"UKM00003772","HEATHROW, UK","1954-11-04",,,"47",,
"UKM00003772","HEATHROW, UK","1954-11-05",,,"50",,
"UKM00003772","HEATHROW, UK","1954-11-06",,,"53",,
"UKM00003772","HEATHROW, UK","1954-11-07",,,"48",,
"UKM00003772","HEATHROW, UK","1954-11-08",,,"43",,
"UKM00003772","HEATHROW, UK","1954-11-09",,,"43",,
"UKM00003772","HEATHROW, UK","1954-11-10",,,"43",,
"UKM00003772","HEATHROW, UK","1954-11-11",,,"50",,
"UKM00003772","HEATHROW, UK","1954-11-12",,,"52",,
"UKM00003772","HEATHROW, UK","1954-11-13",,,"44",,
"UKM00003772","HEATHROW, UK","1954-11-14",,,"44",,
"UKM00003772","HEATHROW, UK","1954-11-15",,,"36",,
"UKM00003772","HEATHROW, UK","1954-11-16",,,"41",,
"UKM00003772","HEATHROW, UK","1954-11-17",,,"39",,
"UKM00003772","HEATHROW, UK","1954-11-18",,,"35",,
"UKM00003772","HEATHROW, UK","1954-11-19",,,"45",,
"UKM00003772","HEATHROW, UK","1954-11-20",,,"46",,
"UKM00003772","HEATHROW, UK","1954-11-21",,,"39",,
"UKM00003772","HEATHROW, UK","1954-11-22","0.26",,"48",,
"UKM00003772","HEATHROW, UK","1954-11-23","0.06",,"45",,
